[2026-01-16T01:53:19.152Z] ACCESS: superadmin@ev.com | URL: /clinics | TokenRole: undefined
[2026-02-16T17:16:44.638Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:44.661Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:44.664Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:44.698Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:45.781Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:45.803Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:45.840Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:45.884Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:47.384Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:47.406Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:47.427Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:47.442Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:47.462Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:47.723Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:48.646Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:48.664Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:48.722Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:48.739Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:50.239Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:50.764Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:50.780Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:50.799Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:50.811Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:50.836Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:50.868Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:52.869Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:52.897Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:52.941Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:52.966Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:54.306Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:54.328Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:54.342Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:54.361Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:54.375Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:54.420Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:55.642Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:55.660Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:55.715Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:55.731Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:57.334Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:57.368Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:57.402Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:57.415Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:57.436Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:16:57.459Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:17:00.234Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: ADMIN | TokenRole: ADMIN
[2026-02-16T17:17:11.975Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:11.997Z] ACCESS: avinash@gmail.com | URL: /select-clinic | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:12.085Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:12.087Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:12.121Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:12.917Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:12.987Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.000Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.006Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.024Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.035Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.104Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.255Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.329Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.336Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.338Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.379Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.404Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.421Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.429Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:13.465Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:22.953Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:32.942Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:42.939Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.841Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.877Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.903Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.905Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.908Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.910Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.914Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.984Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.996Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:48.998Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:49.029Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:49.031Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:49.037Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:49.102Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:49.111Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:49.117Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:49.149Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:49.151Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.187Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.189Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.191Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.199Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.241Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.247Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.256Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.261Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.314Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:50.347Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:51.377Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:51.392Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:51.402Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:51.424Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:51.450Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:51.469Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:52.935Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:52.988Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:53.007Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:53.014Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:53.015Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:53.062Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:53.077Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:53.131Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:53.133Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:53.169Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:53.190Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.139Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.221Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.258Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.259Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.260Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.266Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.330Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.475Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.477Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.482Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.485Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.487Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.494Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.553Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.555Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.562Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.596Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:54.601Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.524Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.525Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.530Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.539Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.585Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.586Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.589Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.591Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.640Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:55.664Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.417Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.434Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.480Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.483Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.484Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.485Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.487Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.496Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.594Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.604Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.606Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.616Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.619Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.626Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.667Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.677Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.703Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:57.704Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.204Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.205Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.206Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.209Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.248Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.253Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.259Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.260Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.314Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:17:59.335Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.440Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.458Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.518Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.523Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.524Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.525Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.536Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.545Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.620Z] ACCESS: avinash@gmail.com | URL: /inventory | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.634Z] ACCESS: avinash@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.636Z] ACCESS: avinash@gmail.com | URL: /assessments | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.639Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.649Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.653Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.749Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.759Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.789Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:00.804Z] ACCESS: avinash@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:02.946Z] ACCESS: avinash@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.458Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.460Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.461Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.468Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.516Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.518Z] ACCESS: avinash@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.521Z] ACCESS: avinash@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.531Z] ACCESS: avinash@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.614Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:04.630Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:10.560Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:10.590Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:10.606Z] ACCESS: avinash@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: DOCTOR
[2026-02-16T17:18:10.620Z] ACCESS: avinash@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: DOCTOR
